product_id,product_name,gender,category_name,sub_category_name,article_type_name,base_colour,season,usage
4562,Nike Women Capri White Shoe,Women,Footwear,Shoes,Sports Shoes,White,Summer,Sports
37265,United Colors of Benetton Women Printed Multi Coloured Top,Women,Apparel,Topwear,Tops,Multi,Summer,Casual
53720,Kiara Women Green Handbag,Women,Accessories,Bags,Handbags,Green,Summer,Casual
7783,Urban Yoga Men Dhauti Black Track Pant,Men,Apparel,Bottomwear,Track Pants,Black,Fall,Casual
51413,Myntra Men Green Shirt,Men,Apparel,Topwear,Shirts,Green,Summer,Casual
29509,Giordano Women Blue Dial Watch,Women,Accessories,Watches,Watches,Blue,Winter,Casual
42838,French Connection Women Black Handbag,Women,Accessories,Bags,Handbags,Black,Summer,Casual
23033,Arrow Men Pink Striped Shirt,Men,Apparel,Topwear,Shirts,Pink,Fall,Formal
17206,United Colors of Benetton Men Funky Eyewear Black Sunglasses,Men,Accessories,Eyewear,Sunglasses,Black,Winter,Casual
47576,Portia Women Black Wedges,Women,Footwear,Shoes,Heels,Black,Winter,Casual
6651,Nike Men's Triplefin Thong Brown Khaki Flip Flop,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,Casual
34084,Clarks Men Manor Hall Natural Leather Tan Shoes,Men,Footwear,Shoes,Casual Shoes,Tan,Fall,Casual
12774,Mother Earth Women 2Tone Mangalgiri Green Kurtas,Women,Apparel,Topwear,Kurtas,Green,Fall,Ethnic
26541,ID Men Black Shoes,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual
3323,KKR Mens Fangear Tee,Men,Apparel,Topwear,Jackets,Blue,Summer,Sports
42004,Gini and Jony Girls Elasticated Black Capris,Girls,Apparel,Bottomwear,Capris,Black,Summer,Casual
9619,Indigo Nation Men Checks Blue Shirt,Men,Apparel,Topwear,Shirts,Yellow,Fall,Casual
27493,Jockey Women Blue Briefs,Women,Apparel,Innerwear,Briefs,Blue,Winter,Casual
54161,Femella Golden Necklace,Women,Accessories,Jewellery,Necklace And Chains,Gold,Fall,Casual
10023,Nike Women Regular Grey Track Pants,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,Sports
24216,Nike Unisex Arsenal Red Football Cap,Unisex,Accessories,Headwear,Caps,Red,Summer,Sports
38649,Nike Men Capri White Casual Shoes,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual
40753,Roxy Women White Flip Flops,Women,Footwear,Flip Flops,Flip Flops,White,Winter,Casual
41681,Catwalk Women Silver Heels,Women,Footwear,Shoes,Heels,Silver,Winter,Casual
32373,Q&Q Women White Dial Watch,Women,Accessories,Watches,Watches,White,Winter,Casual
37601,Madagascar3 Boys White Printed T-Shirt,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual
14483,Flying Machine Men Casual Green Casual Shoes,Men,Footwear,Shoes,Casual Shoes,Green,Fall,Casual
15551,Fila Men White Set Of 3 Socks,Men,Accessories,Socks,Socks,White,Fall,Sports
45221,Casio Vintage Collection Analog-Digital Watch AQ-230A-1DMQAD01,Men,Accessories,Watches,Watches,Black,Winter,Casual
4106,Fila Men Tremor Grey Sandal,Men,Footwear,Sandal,Sandals,Grey,Summer,Casual
33093,Catwalk Women Black Shoes,Women,Footwear,Shoes,Casual Shoes,Black,Winter,Casual
1646,Quechua Ultralight Backpack 16 Ltr Grey Bag,Women,Accessories,Bags,Backpacks,Grey,Summer,Sports
40561,Titan Men Silver Chronograph Watch,Men,Accessories,Watches,Watches,Silver,Winter,Casual
10211,Murcia Women Lambretta Grey Handbags,Women,Accessories,Bags,Handbags,Grey,Winter,Casual
24024,Locomotive Men Printed Black T-shirt,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual
56404,Rocia Women White & Silver Sandals,Women,Footwear,Shoes,Flats,White,Winter,Casual
52898,FNF Pink Sari,Women,Apparel,Saree,Sarees,Pink,Fall,Ethnic
20484,Baggit Women Quick Cobra Pink Wallet,Women,Accessories,Wallets,Wallets,Pink,Winter,Casual
37433,Murcia Women Blue Handbag,Women,Accessories,Bags,Handbags,Blue,Summer,Casual
24818,Basics Men Pack of 3 T-shirts,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual
45013,Maxima Men Digital Watch,Men,Accessories,Watches,Watches,Silver,Winter,Sports
4334,Fila Men's Dignity Green Flip Flop,Men,Footwear,Flip Flops,Flip Flops,Green,Summer,Casual
21556,Kiara Women Classic Pink Handbag,Women,Accessories,Bags,Handbags,Pink,Winter,Casual
15763,Facit Men Sportz Charcoal Innerwear Vest,Men,Apparel,Innerwear,Innerwear Vests,Charcoal,Summer,Casual
51621,FOSSIL Women White Dial Watch ES3069,Women,Accessories,Watches,Watches,White,Winter,Casual
19992,United Colors of Benetton Men Printed White TShirt,Men,Apparel,Topwear,Tshirts,White,Summer,Casual
6463,Lotto Men's Soccer Black Red Flip Flop,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,Casual
18840,Peter England Men Formal Brown Belt,Men,Accessories,Belts,Belts,Brown,Fall,Formal
23201,Highlander Men Blue Check Shirt,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual
17034,Gas Men Romance Casual Shoe,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual
42236,Sepia Women Green Top,Women,Apparel,Topwear,Tops,Green,Summer,Casual
12546,Tantra Women Blue Printed T-shirt,Women,Apparel,Topwear,Tshirts,Blue,Fall,Casual
55281,Lakme Cheek Chromatic Baked Blusher,Women,Personal Care,Makeup,Highlighter And Blush,Pink,Spring,Casual
13494,Nike Men Manchester United White Tshirts,Men,Apparel,Topwear,Tshirts,White,Fall,Casual
17808,Chhota Bheem Kids Girl Chutki Flowers Orange Tshirt,Women,Apparel,Topwear,Tshirts,Orange,Fall,Casual
30616,Nike Women Black Track Pants,Women,Apparel,Bottomwear,Track Pants,Black,Summer,Sports
7777,Converse Men's Chuck Slip Red Canvas Shoe,Men,Footwear,Shoes,Casual Shoes,Red,Fall,Casual
46450,Timex Women Black Dial Watch J104,Women,Accessories,Watches,Watches,Black,Winter,Casual
16320,Peter England Men Printed Green TShirt,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual
50535,Chromozome Men Grey Brief,Men,Apparel,Innerwear,Briefs,Grey,Summer,Casual
47582,Portia Women Blue Flats,Women,Footwear,Shoes,Flats,Brown,Winter,Ethnic
34070,Clarks Women Black Leather Ballerinas,Women,Footwear,Shoes,Flats,Black,Summer,Casual
55047,Lakme Enrich Satins 152,Women,Personal Care,Lips,Lipstick,Red,Spring,Casual
12780,Mother Earth Women Cotton Brown Salwar Suit,Women,Apparel,Apparel Set,Kurta Sets,Brown,Fall,Ethnic
19368,Redtape Men Candy Grey Casual Shoes,Men,Footwear,Shoes,Casual Shoes,Grey,Winter,Casual
22929,Fastrack Unisex Grey Dial Watch 9912PP10,Unisex,Accessories,Watches,Watches,Grey,Winter,Casual
43122,GUESS Man Eau De Toilette 75 ml,Men,Personal Care,Fragrance,Perfume And Body Mist,Unknown,Spring,Unknown
2205,ADIDAS Men Stripe White T-shirt,Men,Apparel,Topwear,Tshirts,White,Fall,Sports
27467,Jockey Women Skin Bikini Brief,Women,Apparel,Innerwear,Briefs,Skin,Winter,Casual
13652,ADIDAS White  Snova Sequence 4M Sports Shoe,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports
57710,Lotus Herbals Seduction Choco Fudge Lip Contour Definer 56,Women,Personal Care,Lips,Lip Liner,Brown,Spring,Casual
33255,Gini and Jony Boys Printed Green T-shirt,Boys,Apparel,Topwear,Tshirts,Green,Summer,Casual
41675,Catwalk Women Silver Flats,Women,Footwear,Shoes,Heels,Silver,Winter,Casual
32387,Arrow Woman Black Cardigan,Women,Apparel,Topwear,Sweaters,Black,Summer,Casual
25330,CASIO Edifice Men Brown Dial Chronograph Watch EX030,Men,Accessories,Watches,Watches,Brown,Winter,Casual
11105,Indigo Nation Men Stripes Black Shirts,Men,Apparel,Topwear,Shirts,Black,Fall,Formal
5020,Levis Kids Boy's Caspian Black Kidswear,Men,Apparel,Topwear,Shirts,Black,Summer,Casual
14477,Enroute Women Casual Blue Flats,Women,Footwear,Shoes,Heels,Blue,Summer,Casual
11939,Ganuchi Men Casual Brown Sandals,Men,Footwear,Sandal,Sandals,Brown,Summer,Casual
36727,Gini and Jony Girls Printed Blue Top,Girls,Apparel,Topwear,Tops,Blue,Summer,Casual
33067,U.S. Polo Assn. Denim Co. Men Check Green Shirt,Men,Apparel,Topwear,Shirts,Green,Summer,Casual
40595,Aurelia Women Black Kurti,Women,Apparel,Topwear,Kurtis,Black,Summer,Ethnic
57522,Provogue Men Black Shoes,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual
44909,Puma Men Grey and White Striped Polo neck T-shirt,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual
25102,Lino Perros Women Black Belt,Women,Accessories,Belts,Belts,Black,Winter,Casual
41447,Lee Cooper Men White Shoes,Men,Footwear,Shoes,Casual Shoes,White,Fall,Sports
14645,Probase Men Wide Stripes Navy Blue Shirts,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual
20470,Baggit Women Choti Jhuti  Beige Belt,Women,Accessories,Belts,Belts,Beige,Winter,Casual
5212,Aerosmith Men's Got My Wings Dark Grey T-shirt,Men,Apparel,Topwear,Tshirts,Grey,Spring,Casual
44135,DKNY Men Silver Spray Perfume,Men,Personal Care,Fragrance,Perfume And Body Mist,Silver,Spring,Casual
36515,United Colors of Benetton Men Blue Polyester Belts,Men,Accessories,Belts,Belts,Blue,Summer,Casual
15797,Facit Men White Comfort Briefs,Men,Apparel,Innerwear,Briefs,White,Summer,Casual
52050,Myntra Men Green T-shirt,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual
16112,Numero Uno Men Casual Black Slipper,Men,Footwear,Sandal,Sandals,Black,Fall,Casual
22327,John Players Men Stripes Orange Polo T-Shirt,Men,Apparel,Topwear,Tshirts,Orange,Fall,Casual
7545,Nike Men's Ss Wfc No Loo Gree T-Shirt,Men,Apparel,Topwear,Tshirts,Green,Summer,Sports
46662,Rasasi Women Souls Secret Deo,Women,Personal Care,Fragrance,Deodorant,Green,Spring,Casual
34242,Proline Men Cream-Coloured T-shirt with Printed Detail,Men,Apparel,Topwear,Tshirts,Cream,Summer,Casual
6497,Red Tape Men's Leather Brown Shoe,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,Casual
55275,Lakme Rose Powder With Sunscreen,Women,Personal Care,Makeup,Compact,Pink,Summer,Casual
26787,Arrow Men Beige Shirt,Men,Apparel,Topwear,Shirts,Beige,Summer,Formal
27655,Pink Floyd Men White Printed Tshirt,Men,Apparel,Topwear,Tshirts,White,Spring,Casual
13460,United Colors of Benetton Men Solid Green Shirts,Men,Apparel,Topwear,Shirts,Green,Summer,Casual
43310,United Colors of Benetton Womens Pink Shorts,Women,Apparel,Bottomwear,Shorts,Pink,Summer,Casual
2037,ADIDAS Mens Fitted Black T-shirt,Men,Apparel,Topwear,Tshirts,Black,Fall,Sports
25566,Fila Men Swift Black Sports Shoes,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports
56094,Colorbar Star Wine Me Lip Gloss 013,Women,Personal Care,Lips,Lip Gloss,Purple,Spring,Casual
11753,Lee Women Printed Pink Top,Women,Apparel,Topwear,Tops,Pink,Summer,Casual
41023,Lee Men Navy Blue Belt,Men,Accessories,Belts,Belts,Navy Blue,Summer,Casual
39139,Aneri Women White & Black Printed Salwar Suit,Women,Apparel,Apparel Set,Kurta Sets,White,Summer,Ethnic
33403,Baggit Women Bingri Club Gold Clutch,Women,Accessories,Bags,Clutches,Gold,Fall,Casual
58932,Ivory Tag Women Beige Furry Foldover Sling Bag,Women,Accessories,Bags,Handbags,Beige,Summer,Casual
20828,United Colors of Benetton Men Stripes Grey Socks,Men,Accessories,Socks,Socks,Grey,Summer,Casual
10681,United Colors of Benetton Men Printed Grey Tshirts,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual
57146,Elle Women Magenta Tube Top,Women,Apparel,Topwear,Tops,Magenta,Summer,Casual
52434,Red Rose Women Purple Nightdress,Women,Apparel,Loungewear and Nightwear,Nightdress,Purple,Summer,Casual
20014,United Colors of Benetton Women Printed Olive Top,Women,Apparel,Topwear,Tops,Olive,Summer,Casual
5676,Skechers Men's Casual  Charcoal Shoe,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,Casual
44551,Coolers Men Black Sandals,Men,Footwear,Sandal,Sandals,Black,Summer,Casual
13838,ADIDAS Unisex Black Strap Black Watches,Unisex,Accessories,Watches,Watches,Black,Winter,Casual
34626,Kenneth Cole Women Silver Dial Watch,Women,Accessories,Watches,Watches,Silver,Winter,Casual
23691,Newhide Black Unisex Travel Pouch Passport Holder,Unisex,Accessories,Wallets,Wallets,Black,Fall,Casual
28279,Fastrack Women Brown Sunglasses,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,Casual
8955,Indigo Nation Men PV stretch Grey Trousers,Men,Apparel,Bottomwear,Trousers,Grey,Fall,Formal
22743,BIBA Women Printed Blue Kurta,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic
7121,Wildcraft Unisex Black & Grey Solstice Backpack,Unisex,Accessories,Bags,Backpacks,Black,Winter,Casual
27231,Doodle Kids Girl Washed Blue Skirt,Women,Apparel,Bottomwear,Skirts,Blue,Summer,Casual
8169,Catwalk Women Casual White Flats,Women,Footwear,Shoes,Flats,White,Winter,Casual
3581,ADIDAS Men Black Cobalt Sandal,Men,Footwear,Sandal,Sandals,Black,Fall,Casual
48992,Lucera Women Silver Ring,Women,Accessories,Jewellery,Ring,Silver,Summer,Casual
50151,Rocia Women Black Flats,Women,Footwear,Shoes,Heels,Black,Winter,Casual
17696,Vans Men Rata Vulc Black Casual Shoes,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual
30888,Fabindia Women Maheshwari Green Printed Kurta,Women,Apparel,Topwear,Kurtas,Green,Fall,Ethnic
7313,UCB Women Sleeveless White Top,Women,Apparel,Topwear,Tops,White,Summer,Casual
46034,Estelle Women Gold Jewellery Set,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,Casual
16744,Spice Art Women Hand Woven Maroon Clutch,Women,Accessories,Bags,Clutches,Maroon,Winter,Casual
22571,Highlander Men Black Check Shirt,Men,Apparel,Topwear,Shirts,Black,Fall,Casual
29199,Fila Men Grey Socks,Men,Accessories,Socks,Socks,Grey,Summer,Sports
43546,Woodland Men Black Sandals,Men,Footwear,Sandal,Sandals,Black,Summer,Casual
28877,BIBA Women Printed Yellow Kurta,Women,Apparel,Topwear,Kurtas,Yellow,Summer,Ethnic
9289,Indian Terrain Men Houston White Tshirts,Men,Apparel,Topwear,Tshirts,White,Fall,Casual
2661,Murcia Women Jute Sling Pink Bag,Women,Accessories,Bags,Handbags,Pink,Winter,Casual
27003,Jealous 21 Women Washed Blue Jeans,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual
13236,Palm Tree Kids Boys Washed Blue Shorts,Men,Apparel,Bottomwear,Shorts,Blue,Fall,Casual
55423,Revlon MoistureStay Plummy Lipcolor 07,Women,Personal Care,Lips,Lipstick,Purple,Spring,Casual
46808,Nike Men Blue & Grey Sports Shoes,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,Sports
31166,Gini and Jony Boys Washed Blue Denim Shorts,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,Casual
41211,Buckaroo Men Multi Coloured Blanco Shoes,Men,Footwear,Shoes,Casual Shoes,Multi,Summer,Casual
25754,Lino Perros Men Canvas Black Belt,Men,Accessories,Belts,Belts,Black,Winter,Casual
11561,W Women Printed Pink Kurtas,Women,Apparel,Topwear,Kurtas,Pink,Summer,Ethnic
57374,Amante Women Nude-Coloured Briefs PFCL01,Women,Apparel,Innerwear,Briefs,Nude,Winter,Casual
24686,Lee Cooper Men Classic Black Sandals,Men,Footwear,Sandal,Sandals,Black,Fall,Casual
33631,Lino Perros Women Black Handbag,Women,Accessories,Bags,Handbags,Black,Summer,Casual
36343,Reid & Taylor Men Maroon Tie,Men,Accessories,Ties,Ties,Maroon,Summer,Formal
4596,Wildcraft Unisex Green Printed Backpack,Unisex,Accessories,Bags,Backpacks,Green,Winter,Casual
37291,CASIO ENTICER Women Pink Dial Analogue Watch A444,Women,Accessories,Watches,Watches,Pink,Winter,Casual
5444,Ant Kids Girl's Check Top Black Kidswear,Girls,Apparel,Topwear,Tops,Black,Summer,Casual
44763,Globalite Men Grey Startech Shoes,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,Casual
14013,Nike Men Printed Black Tshirts,Men,Apparel,Topwear,Tshirts,Black,Fall,Sports
20226,Wrangler Women Shawl Collar Blue Sweater,Women,Apparel,Topwear,Sweaters,Blue,Fall,Casual
26910,Jealous 21 Women Printed Pink Top,Women,Apparel,Topwear,Tops,Pink,Summer,Casual
29164,United Colors of Benetton Men Printed Grey T-shirt,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual
30875,Fabindia Women Green Printed Kurta,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic
12319,Genesis Men Stripes Black Shirts,Men,Apparel,Topwear,Shirts,Black,Fall,Formal
49081,Deborah Atomic Red 09 Lipstick,Women,Personal Care,Lips,Lipstick,Red,Spring,Unknown
50990,Enamor Women Red Briefs,Women,Apparel,Innerwear,Briefs,Red,Summer,Casual
30049,Skagen Women Grey Dial Watch,Women,Accessories,Watches,Watches,Grey,Winter,Casual
9274,Nike Men's Lunareclipse+ Navy Blue Shoe,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Summer,Sports
48153,Fossil Women Teal Wallet,Women,Accessories,Wallets,Wallets,Teal,Winter,Casual
18623,Puma Men Lifestyle Knitted Dark Denim Sweaters,Men,Apparel,Topwear,Sweaters,Blue,Fall,Casual
47927,Murcia Women Peach Handbag,Women,Accessories,Bags,Handbags,Peach,Summer,Casual
57389,Amante Women Pack of 3 Printed Briefs PFCN04,Women,Apparel,Innerwear,Briefs,White,Winter,Casual
38224,Polaroid Women Sunglasses,Women,Accessories,Eyewear,Sunglasses,Black,Winter,Casual
15900,Warner Bros Kids Unisex TJ Hit & Chase Flops Blue Slippers,Unisex,Footwear,Sandal,Sandals,Blue,Fall,Casual
53729,Puma Men Black Drift Cat 3 CF SF Casual Shoes,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual
59213,Titan Men White Dial Watch NB1006YL09,Men,Accessories,Watches,Watches,White,Winter,Smart Casual
21309,Celine Dion Women Black Frame Sunglasses,Women,Accessories,Eyewear,Sunglasses,Black,Winter,Casual
38016,Q&Q Men Black Dial Watch,Men,Accessories,Watches,Watches,Black,Winter,Casual
56069,Colorbar Miami Pink Lip Liner 014,Women,Personal Care,Lips,Lip Liner,Pink,Spring,Casual
21907,Biba Women Blue Printed Churidar Kurta with Dupatta,Women,Apparel,Apparel Set,Kurta Sets,Blue,Fall,Ethnic
40930,Gini and Jony Girls Happy Style Blue Leggings,Girls,Apparel,Bottomwear,Leggings,Blue,Summer,Casual
57987,Latin Quarters Women White Printed Tunic,Women,Apparel,Topwear,Tunics,White,Fall,Casual
4759,ADIDAS Men's Star Polo Lead Blue T-shirt,Men,Apparel,Topwear,Tshirts,Blue,Summer,Sports
56855,John Players Men Blue Shirt,Men,Apparel,Topwear,Shirts,Blue,Summer,Party
59021,Carlton London Women Red Heels,Women,Footwear,Shoes,Heels,Red,Winter,Casual
12917,Spykar Men Stripe White Sweaters,Men,Apparel,Topwear,Sweaters,White,Fall,Casual
35709,Nike Men Grey Revolution MSL Sports Shoes,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,Sports
47329,Baggit Women Black Sling Bag,Women,Accessories,Bags,Handbags,Black,Summer,Casual
17459,CASIO G-Shock Men White Analogue& Digital Watch G303,Men,Accessories,Watches,Watches,White,Winter,Casual
28284,Fastrack Women Sunglasses,Women,Accessories,Eyewear,Sunglasses,Black,Winter,Casual
8194,Locomotive Men Solid Poplin Lambert Navy Blue Shirts,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,Casual
6832,Nike Men's Air Compete Black Shoe,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports
18411,Skechers Women Shape-Ups White Shoe,Women,Footwear,Shoes,Sports Shoes,White,Summer,Sports
9046,ADIDAS Men Agora Black Sports Shoes,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports
48361,French Connection Men Blue Shirt,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual
43789,Royal Diadem Earrings,Women,Accessories,Jewellery,Earrings,Gold,Summer,Ethnic
45826,Senorita Women Blue Flats,Women,Footwear,Shoes,Heels,Blue,Summer,Casual
52891,FNF Pink Printed Sari,Women,Apparel,Saree,Sarees,Pink,Fall,Ethnic
40568,W Women White Printed Kurta,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic
53943,Kiara Women Brown Handbag,Women,Accessories,Bags,Handbags,Brown,Summer,Casual
38472,Baggit Women Black Carromboard Bristo Bag,Women,Accessories,Bags,Handbags,Black,Summer,Casual
59445,Arrow Men White Shirt,Men,Apparel,Topwear,Shirts,White,Fall,Formal
18849,Puma Men College Athletic Red Tshirt,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual
23208,Mark Taylor Men Red Printed T-shirt,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual
29732,Kiara Women Leatherette Peach Handbag,Women,Accessories,Bags,Handbags,Peach,Summer,Casual
51628,Fossil Women White Dial Chronograph Watch ES2997,Women,Accessories,Watches,Watches,White,Winter,Casual
17801,Chhota Bheem Kids Boy Power Punch White Tshirt,Men,Apparel,Topwear,Tshirts,White,Fall,Casual
9422,John Miller Men Blue black stripe Black Shirts,Men,Apparel,Topwear,Shirts,Black,Fall,Formal
55288,Lakme Sun Kissed Face Sheer,Women,Personal Care,Makeup,Highlighter And Blush,Skin,Spring,Casual
6658,Nike Women Dunk Low Light Brown Shoe,Women,Footwear,Shoes,Casual Shoes,Brown,Summer,Casual
54954,Do U Speak Green Men Green T-shirt,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual
55886,Colorbar Exclusive Nail Lacquer 22,Women,Personal Care,Nails,Nail Polish,Brown,Spring,Casual
42831,Nike Unisex Black Headband,Unisex,Accessories,Headwear,Headband,Black,Summer,Sports
29500,Giordano Women Gold Dial Watch,Women,Accessories,Watches,Watches,Gold,Winter,Casual
9610,Indigo Nation Men Stripes White Shirts,Men,Apparel,Topwear,Shirts,White,Fall,Casual
23806,Puma Men Grey Cat Runner Sports Shoes,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,Sports
48537,Wrangler Men Red Check Cap,Men,Accessories,Headwear,Caps,Red,Summer,Casual
54168,Femella Silver Balls Necklace,Women,Accessories,Jewellery,Necklace And Chains,Silver,Fall,Casual
26548,ID Men Blue Shoes,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,Casual
19395,ADIDAS Men Solid Blue Tshirt,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual
39792,Peter England Men Brown Trousers,Men,Apparel,Bottomwear,Trousers,Brown,Summer,Formal
41688,Catwalk Women Black Heels,Women,Footwear,Shoes,Heels,Black,Winter,Casual
4933,Gini and Jony Girl's Valerie Peach White Kidswear,Women,Apparel,Dress,Dresses,Peach,Summer,Casual
38640,Nike Men Cricket Blue Polo T-shirt,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual
59677,Avirate Black & White  Brief,Women,Apparel,Innerwear,Briefs,Brown,Summer,Casual
15558,Spykar Men Check White Shirts,Men,Apparel,Topwear,Shirts,White,Fall,Casual
45228,CASIO YOUTH Men Black Small Dial Digital Watch AD142,Men,Accessories,Watches,Watches,Black,Winter,Casual
10816,Wrangler Men Country Eagle Red Shirt,Men,Apparel,Topwear,Shirts,Red,Fall,Casual
37608,Madagascar3 Girls Coral Printed T-Shirt,Girls,Apparel,Topwear,Tshirts,Orange,Summer,Casual
38486,Baggit Women Black Pandu Mayur Belt,Women,Accessories,Belts,Belts,Black,Summer,Casual
44900,Puma Men White PowerCat TT 1.12 Polo T-shirt,Men,Apparel,Topwear,Tshirts,White,Summer,Casual
25937,Femella Women Blue Scarf,Women,Accessories,Scarves,Scarves,Blue,Summer,Casual
52059,Myntra Men White T-shirt,Men,Apparel,Topwear,Tshirts,White,Summer,Casual
20479,Baggit Women Flare Hoor Green Handbag,Women,Accessories,Bags,Handbags,Green,Winter,Casual
33852,Puma Women Maya Shimmer Blue Shoes,Women,Footwear,Shoes,Casual Shoes,Blue,Summer,Casual
58563,Puma Men Green Checked Casual Shirt,Men,Apparel,Topwear,Shirts,Green,Summer,Casual
2802,iD Men Casual Leather Tmber Sandal,Men,Footwear,Sandal,Sandals,Multi,Fall,Casual
28614,Nike Men Ruckus Grey Sports Shoes,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,Sports
35399,Enroute Men Black Formal Shoes,Men,Footwear,Shoes,Formal Shoes,Black,Summer,Formal
13469,United Colors of Benetton Men Printed Pink Tops,Men,Apparel,Topwear,Tshirts,Pink,Fall,Casual
43319,United Colors of Benetton Women White T-shirt,Women,Apparel,Topwear,Tshirts,White,Summer,Casual
49623,Catwalk Women Beige Heels,Women,Footwear,Shoes,Heels,Beige,Winter,Casual
16927,Spykar Men Solid Charcoal Sweaters,Men,Apparel,Topwear,Sweaters,Charcoal,Fall,Casual
19153,United Colors of Benetton Men Red Polo TShirt,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual
43917,Femella Women Blue Trousers,Women,Apparel,Bottomwear,Trousers,Blue,Summer,Casual
28426,Idee Men White Sunglasses,Men,Accessories,Eyewear,Sunglasses,White,Winter,Casual
34079,Clarks Men Sentry Cry Mahogany Leather Brown Shoes,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,Casual
46459,Timex Women White Dial Watch,Women,Accessories,Watches,Watches,White,Winter,Casual
55872,Colorbar Hearts & Tarts 2 Nail Lacquer 80V,Women,Personal Care,Nails,Nail Polish,Peach,Spring,Casual
19361,Redtape Men Comfort Black Sandals,Men,Footwear,Sandal,Sandals,Black,Summer,Casual
12789,Mother Earth Women Sajiya Collt White Kurtas,Women,Apparel,Topwear,Kurtas,White,Fall,Ethnic
35997,Ben 10 Boys Crew Black T-shirt,Boys,Apparel,Topwear,Tshirts,Black,Summer,Casual
22920,Fastrack Women White Dial Watch 9911PP02,Women,Accessories,Watches,Watches,White,Winter,Casual
8736,Indigo Nation Men Checks Blue Shirts,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual
57719,Lotus Herbals Seduction Precious Peach Lip Gloss 38,Women,Personal Care,Lips,Lip Gloss,Peach,Spring,Unknown
5815,Puma Men's Sports Grey T-shirt,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual
59683,Avirate Black Hi-Leg Brief,Women,Apparel,Innerwear,Briefs,Black,Summer,Casual
11930,Skechers Men Shape Black Sports Shoes,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports
49849,Q&Q Women Pink Dial Analog Watch,Women,Accessories,Watches,Watches,Pink,Winter,Casual
29190,United Colors of Benetton Men Black Laptop Bag,Men,Accessories,Bags,Laptop Bag,Black,Summer,Casual
22578,Highlander Men Check Grey Shirt,Men,Apparel,Topwear,Shirts,Grey,Fall,Casual
31953,Nike Men T-lite White Sports Shoes,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports
50158,Rocia Women Black Sequined Heels,Women,Footwear,Shoes,Heels,Black,Winter,Casual
30881,Fabindia Women Orange Hand Block Printed Kurti,Women,Apparel,Topwear,Kurtis,Orange,Summer,Ethnic
28042,Jockey ELANCE Men Charcoal Brief 1008,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,Casual
27836,Bulchee Men Red Belt,Men,Accessories,Belts,Belts,Red,Summer,Casual
