product_id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,stock_qty,updated_at,rating,review_count
47503,Men,Apparel,Innerwear,Innerwear Vests,Green,Summer,2016,Casual,Facit Men Green Innerwear Vest,4,2026-08-12T18:14:08.376699+00:00,0.0,0
15140,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011,Casual,Arrow Sport Men Check Maroon Shirts,41,2026-08-12T18:14:08.376699+00:00,0.0,0
52687,Women,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Just Cavalli Women Silver Watch,38,2026-08-12T18:14:08.376699+00:00,0.0,0
21375,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Manchester United Men Printed Navy Blue T-Shirt,26,2026-08-12T18:14:08.376699+00:00,0.0,0
4517,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2015,Sports,Puma Men Tazon II Black Sports Shoes,18,2026-08-12T18:14:08.376699+00:00,0.0,0
45630,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016,Casual,Park Avenue Men Navy Blue Briefs,31,2026-08-12T18:14:08.376699+00:00,0.0,0
37210,Men,Apparel,Topwear,Shirts,Multi,Summer,2012,Casual,United Colors of Benetton Men Check Multi Shirt,11,2026-08-12T18:14:08.376699+00:00,0.0,0
53755,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual,ADIDAS Men Blue Shorts,6,2026-08-12T18:14:08.376699+00:00,0.0,0
14092,Women,Apparel,Topwear,Sweaters,Green,Fall,2011,Casual,Flying Machine Women Stripes Green Sweaters,43,2026-08-12T18:14:08.376699+00:00,0.0,0
1859,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,Inkfruit Men Eye Opener T-shirt,10,2026-08-12T18:14:08.376699+00:00,0.0,0
32762,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,John Miller Men Check Blue Shirt,13,2026-08-12T18:14:08.376699+00:00,0.0,0
56227,Men,Apparel,Loungewear and Nightwear,Night Suits,Blue,Summer,2016,Casual,SDL by Sweet Dreams Men Blue Pyjama Set,28,2026-08-12T18:14:08.376699+00:00,0.0,0
24607,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Women Blue Washed Jeans,8,2026-08-12T18:14:08.376699+00:00,0.0,0
10432,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Flying Machine Men Ydc Blue Shirts,33,2026-08-12T18:14:08.376699+00:00,0.0,0
30035,Women,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Kenneth Cole Women White Dial Watch,36,2026-08-12T18:14:08.376699+00:00,0.0,0
9208,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Puma Men Ean-13 Black Casual Shoes,9,2026-08-12T18:14:08.376699+00:00,0.0,0
54570,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic,Sushilas Women Printed Red Kurta,21,2026-08-12T18:14:08.376699+00:00,0.0,0
27082,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual,Catwalk Women Brown Flats,33,2026-08-12T18:14:08.376699+00:00,0.0,0
26150,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012,Formal,John Miller Men Grey Trousers,1,2026-08-12T18:14:08.376699+00:00,0.0,0
29924,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Police Men Black Dial Chronograph Watch PL12777JSU-02M,25,2026-08-12T18:14:08.376699+00:00,0.0,0
42415,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,W Women White & Red Printed Kurta,16,2026-08-12T18:14:08.376699+00:00,0.0,0
3732,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011,Sports,Kochi Tuskers Mens Practice Replica Jersey,33,2026-08-12T18:14:08.376699+00:00,0.0,0
17617,Women,Apparel,Topwear,Tops,Green,Fall,2011,Casual,Doodle  Flower Girl Green Top,18,2026-08-12T18:14:08.376699+00:00,0.0,0
30809,Women,Apparel,Bottomwear,Churidar,Olive,Summer,2012,Ethnic,Fabindia Women Olive Cambric Churidar,10,2026-08-12T18:14:08.376699+00:00,0.0,0
6240,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,UCB Men's Contrast Logo White T-shirt,41,2026-08-12T18:14:08.376699+00:00,0.0,0
34495,Women,Apparel,Bottomwear,Skirts,Grey,Fall,2012,Formal,Van Heusen Woman Grey Skirt,46,2026-08-12T18:14:08.376699+00:00,0.0,0
7392,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2018,Formal,Red Tape Men's Brown Semi Formal Shoe,43,2026-08-12T18:14:08.376699+00:00,0.0,0
29118,Unisex,Accessories,Socks,Socks,White,Summer,2012,Casual,Puma Kids Singlet Quarter White Socks,19,2026-08-12T18:14:08.376699+00:00,0.0,0
51002,Women,Apparel,Innerwear,Bra,White,Summer,2018,Casual,Enamor White Full Figure Bra,3,2026-08-12T18:14:08.376699+00:00,0.0,0
13085,Unisex,Footwear,Shoes,Casual Shoes,Pink,Fall,2011,Casual,Timberland Unisex Casual Pink Casual Shoes,36,2026-08-12T18:14:08.376699+00:00,0.0,0
54742,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012,Casual,Vans Men Brown Shoes,43,2026-08-12T18:14:08.376699+00:00,0.0,0
30207,Men,Apparel,Topwear,Shirts,White,Summer,2012,Formal,John Miller Men White Shirt,8,2026-08-12T18:14:08.376699+00:00,0.0,0
3500,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012,Casual,ADIDAS Men's Odeon Coffee Bone Shoes,1,2026-08-12T18:14:08.376699+00:00,0.0,0
26362,Women,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,Arrow Woman Printed Grey T-shirt,13,2026-08-12T18:14:08.376699+00:00,0.0,0
12157,Women,Apparel,Bottomwear,Leggings,Orange,Fall,2011,Ethnic,Aurelia Women Solid Orange Leggings,8,2026-08-12T18:14:08.376699+00:00,0.0,0
47355,Women,Accessories,Bags,Handbags,Blue,Summer,2012,Casual,Baggit Women Brown & Blue Handbag,6,2026-08-12T18:14:08.376699+00:00,0.0,0
17425,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Casio Enticer Men White Dial Multi-Dial Analogue Watch MTP-1192E-7ADF(A166),26,2026-08-12T18:14:08.376699+00:00,0.0,0
9806,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Formal,John Miller Men Black Checks Shirts,7,2026-08-12T18:14:08.376699+00:00,0.0,0
23610,Women,Personal Care,Fragrance,Deodorant,White,Spring,2017,Casual,Nike Fragrances Women Sensual Touch Deo,11,2026-08-12T18:14:08.376699+00:00,0.0,0
46287,Women,Apparel,Topwear,Tunics,Black,Summer,2012,Casual,109F Women Black & Cream-Coloured Colourblocked Printed Tunic,38,2026-08-12T18:14:08.376699+00:00,0.0,0
4725,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Disney Kids Boy's Royal Sailing Yellow Teen Kidswear,26,2026-08-12T18:14:08.376699+00:00,0.0,0
56829,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2012,Casual,John Players Men Blue Slim Fit Low-Rise Clean Look Stretchable Jeans,30,2026-08-12T18:14:08.376699+00:00,0.0,0
45402,Women,Footwear,Shoes,Flats,Gold,Winter,2012,Casual,Rocia Women Gold Sandals,3,2026-08-12T18:14:08.376699+00:00,0.0,0
15372,Women,Apparel,Topwear,Tops,Turquoise Blue,Fall,2011,Casual,Urban Yoga Women Solid Turquoise Blue Tops,23,2026-08-12T18:14:08.376699+00:00,0.0,0
39984,Men,Footwear,Shoes,Casual Shoes,Grey,Winter,2014,Casual,Gas Men Grey & Blue Tee Casual Shoes,35,2026-08-12T18:14:08.376699+00:00,0.0,0
21147,Women,Apparel,Topwear,Sweatshirts,Grey,Fall,2011,Casual,s.Oliver Women Grey Hooded Sweatshirt,48,2026-08-12T18:14:08.376699+00:00,0.0,0
20095,Women,Apparel,Topwear,Kurtas,White,Fall,2011,Ethnic,Diva Women Printed White Kurta,46,2026-08-12T18:14:08.376699+00:00,0.0,0
38856,Women,Apparel,Topwear,Tops,White,Fall,2012,Casual,Latin Quarters Women White Printed Top,7,2026-08-12T18:14:08.376699+00:00,0.0,0
53567,Unisex,Free Items,Free Gifts,Free Gifts,White,Winter,2016,Casual,Q&Q Kids Unisex White Dial Watch,18,2026-08-12T18:14:08.376699+00:00,0.0,0
56015,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,Casual,Colorbar Soft Touch Amber Lipstick 041,16,2026-08-12T18:14:08.376699+00:00,0.0,0
32550,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017,Casual,Playboy Men Pack of 3 Deos,1,2026-08-12T18:14:08.376699+00:00,0.0,0
40170,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Fastrack Men UV Protected Sporty Sunglasses,21,2026-08-12T18:14:08.376699+00:00,0.0,0
33482,Women,Accessories,Belts,Belts,Blue,Summer,2012,Casual,Baggit Women Flora Dum Blue Belt,33,2026-08-12T18:14:08.376699+00:00,0.0,0
52673,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Morellato Men Silver Dial Watch,24,2026-08-12T18:14:08.376699+00:00,0.0,0
21381,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011,Casual,Manchester United Men Solid Navy Blue Track Pants,32,2026-08-12T18:14:08.376699+00:00,0.0,0
44716,Men,Footwear,Flip Flops,Flip Flops,Green,Summer,2012,Casual,Lotto Men Green Flip Flops,17,2026-08-12T18:14:08.376699+00:00,0.0,0
5431,Boys,Apparel,Topwear,Shirts,Pink,Summer,2011,Casual,Ant Kids Boy's Pink Check Kidswear,32,2026-08-12T18:14:08.376699+00:00,0.0,0
20253,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Wrangler Men Thin White T-shirt,4,2026-08-12T18:14:08.376699+00:00,0.0,0
58349,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Locomotive Men Blue T-shirt,50,2026-08-12T18:14:08.376699+00:00,0.0,0
14066,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Flying Machine Men Pack Of 2 Stripes Green Tshirts,17,2026-08-12T18:14:08.376699+00:00,0.0,0
15988,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Turtle Stripes Men Green TShirt,39,2026-08-12T18:14:08.376699+00:00,0.0,0
41264,Men,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,Arrow Men Black Wallet,15,2026-08-12T18:14:08.376699+00:00,0.0,0
11514,Women,Footwear,Shoes,Heels,Black,Winter,2015,Casual,Catwalk Women Lifestyle Black Heels,15,2026-08-12T18:14:08.376699+00:00,0.0,0
25721,Men,Accessories,Belts,Belts,Brown,Summer,2012,Casual,Wrangler Men Leather Brown Belt,22,2026-08-12T18:14:08.376699+00:00,0.0,0
57301,Women,Footwear,Shoes,Heels,Brown,Winter,2012,Casual,Rocia Women Brown Heels,2,2026-08-12T18:14:08.376699+00:00,0.0,0
33644,Women,Footwear,Flip Flops,Flip Flops,Black,Summer,2012,Casual,Lotto Women Koro W Black Flip Flops,45,2026-08-12T18:14:08.376699+00:00,0.0,0
2614,Women,Footwear,Shoes,Flats,Beige,Fall,2010,Casual,Carlton London Women Greek Beige Sandal,15,2026-08-12T18:14:08.376699+00:00,0.0,0
28802,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Denizen Men Blue Jeans,3,2026-08-12T18:14:08.376699+00:00,0.0,0
43533,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,French Connection Women Multi Coloured Top,34,2026-08-12T18:14:08.376699+00:00,0.0,0
54584,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Sushilas Women Printed Green Kurta,35,2026-08-12T18:14:08.376699+00:00,0.0,0
13243,Men,Apparel,Bottomwear,Shorts,Beige,Fall,2011,Casual,Palm Tree Kids Boys Solid Beige Shorts,44,2026-08-12T18:14:08.376699+00:00,0.0,0
27076,Women,Footwear,Shoes,Flats,Mustard,Winter,2015,Casual,Catwalk Women Mustard Casual Sandals,27,2026-08-12T18:14:08.376699+00:00,0.0,0
19779,Men,Accessories,Mufflers,Mufflers,Grey,Fall,2011,Casual,United Colors of Benetton Men Casual Grey Muffler,30,2026-08-12T18:14:08.376699+00:00,0.0,0
12391,Men,Accessories,Ties,Ties,Lavender,Fall,2011,Formal,Reid & Taylor Men Printed Lavender Tie,42,2026-08-12T18:14:08.376699+00:00,0.0,0
55456,Women,Personal Care,Lips,Lipstick,Red,Spring,2017,Casual,Revlon Rosewine Super Lustrous Lipstick 225,7,2026-08-12T18:14:08.376699+00:00,0.0,0
49009,Women,Accessories,Jewellery,Ring,Silver,Summer,2012,Casual,Lucera Women Silver Ring,10,2026-08-12T18:14:08.376699+00:00,0.0,0
31113,Boys,Apparel,Bottomwear,Capris,Navy Blue,Summer,2012,Casual,Gini and Jony Boys Washed Navy Blue 3/4 Length Pants,14,2026-08-12T18:14:08.376699+00:00,0.0,0
34461,Unisex,Accessories,Bags,Backpacks,Black,Summer,2010,Casual,ADIDAS Unisex Black BTS Backpack,12,2026-08-12T18:14:08.376699+00:00,0.0,0
47193,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012,Formal,Franco Leone Men Brown Formal Shoes,44,2026-08-12T18:14:08.376699+00:00,0.0,0
7366,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018,Casual,Red Tape Men's Tape Black Casual Shoe,17,2026-08-12T18:14:08.376699+00:00,0.0,0
49835,Women,Footwear,Flip Flops,Flip Flops,White,Winter,2012,Casual,iPanema Women White Flip Flops,36,2026-08-12T18:14:08.376699+00:00,0.0,0
22504,Women,Footwear,Shoes,Casual Shoes,Blue,Winter,2015,Casual,Catwalk Women Blue Casual Shoes,5,2026-08-12T18:14:08.376699+00:00,0.0,0
16731,Women,Footwear,Flip Flops,Flip Flops,Blue,Fall,2011,Casual,Lotto Women Primavera Blue Slipper,32,2026-08-12T18:14:08.376699+00:00,0.0,0
18499,Men,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011,Casual,Puma Men Striped Navy Blue Sweater,50,2026-08-12T18:14:08.376699+00:00,0.0,0
13071,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012,Casual,Numero Uno Men Black Casual Shoes,22,2026-08-12T18:14:08.376699+00:00,0.0,0
43701,Women,Apparel,Topwear,Tops,Maroon,Summer,2012,Casual,Remanika Women Maroon Top,2,2026-08-12T18:14:08.376699+00:00,0.0,0
31321,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Aurelia Women Printed Black Kurta,22,2026-08-12T18:14:08.376699+00:00,0.0,0
26396,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012,Formal,Turtle Men Check Navy Blue Shirt,47,2026-08-12T18:14:08.376699+00:00,0.0,0
7968,Unisex,Footwear,Sandal,Sandals,Green,Fall,2011,Casual,Fila Unisex Inferno Olive Green Floater,19,2026-08-12T18:14:08.376699+00:00,0.0,0
34653,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,Fila Men Cerchi Lite Black Sports Shoes,4,2026-08-12T18:14:08.376699+00:00,0.0,0
6086,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,UCB Women's Rollup Armhole Pink T-shirt,37,2026-08-12T18:14:08.376699+00:00,0.0,0
50316,Men,Accessories,Ties,Ties,Navy Blue,Summer,2012,Formal,Park Avenue Men Navy Blue Tie,17,2026-08-12T18:14:08.376699+00:00,0.0,0
22736,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Nike Men T90 Exacto White Sports Shoes,37,2026-08-12T18:14:08.376699+00:00,0.0,0
8920,Men,Accessories,Belts,Belts,Black,Fall,2011,Casual,Puma Men Heritage Black Belt,21,2026-08-12T18:14:08.376699+00:00,0.0,0
16503,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Locomotive Men Solid Red Polo TShirt,4,2026-08-12T18:14:08.376699+00:00,0.0,0
46273,Women,Apparel,Topwear,Tunics,Black,Summer,2012,Casual,109F Women Black Embellished Tunic,24,2026-08-12T18:14:08.376699+00:00,0.0,0
7154,Women,Apparel,Topwear,Tops,Grey,Fall,2011,Casual,Scullers For Her Women's Fashion Summer Lite Ash Grey Top,5,2026-08-12T18:14:08.376699+00:00,0.0,0
36104,Men,Accessories,Wallets,Wallets,Brown,Fall,2012,Casual,OTLS Men Brown Zebra Wallet,5,2026-08-12T18:14:08.376699+00:00,0.0,0
39970,Men,Footwear,Shoes,Casual Shoes,Red,Spring,2013,Casual,Gas Men Red Cutback Shoes,21,2026-08-12T18:14:08.376699+00:00,0.0,0
52441,Women,Apparel,Loungewear and Nightwear,Nightdress,Pink,Winter,2015,Casual,Red Rose Pink Nightdress,42,2026-08-12T18:14:08.376699+00:00,0.0,0
20061,Women,Accessories,Headwear,Caps,Grey,Fall,2011,Casual,United Colors of Benetton Women Solid Grey Cap,12,2026-08-12T18:14:08.376699+00:00,0.0,0
53593,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Q&Q Men Digital Watch,44,2026-08-12T18:14:08.376699+00:00,0.0,0
5603,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012,Casual,Nike Men's Chroma Thong White Red Flip Flop,4,2026-08-12T18:14:08.376699+00:00,0.0,0
11726,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Lee Men Printed White Tshirts,27,2026-08-12T18:14:08.376699+00:00,0.0,0
36938,Women,Personal Care,Fragrance,Perfume And Body Mist,White,Spring,2017,Casual,Salvatore Ferragamo Women Incanto Bloom Perfume,39,2026-08-12T18:14:08.376699+00:00,0.0,0
59895,Women,Apparel,Dress,Dresses,Orange,Fall,2012,Casual,Femella Women Orange Dress,46,2026-08-12T18:14:08.376699+00:00,0.0,0
40184,Women,Apparel,Topwear,Kurtis,Pink,Summer,2012,Ethnic,Mumbai Slang Women Floral Pink Kurti,35,2026-08-12T18:14:08.376699+00:00,0.0,0
58947,Women,Personal Care,Fragrance,Deodorant,Blue,Spring,2017,Casual,Taylor of London Women Panache Deo,48,2026-08-12T18:14:08.376699+00:00,0.0,0
33476,Women,Accessories,Belts,Belts,Red,Summer,2012,Casual,Baggit Women Charmy Moly Red Belt,27,2026-08-12T18:14:08.376699+00:00,0.0,0
57133,Women,Apparel,Topwear,Tops,Multi,Summer,2012,Casual,Elle Women Multi Coloured Top,34,2026-08-12T18:14:08.376699+00:00,0.0,0
55200,Women,Personal Care,Lips,Lip Care,Pink,Spring,2017,Casual,Lakme Lip Love Charmer Lip Conditioner,1,2026-08-12T18:14:08.376699+00:00,0.0,0
13415,Men,Apparel,Topwear,Shirts,White,Summer,2011,Casual,United Colors of Benetton Men Solid White Shirts,16,2026-08-12T18:14:08.376699+00:00,0.0,0
2042,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,ADIDAS Mens Graphic White Tee,43,2026-08-12T18:14:08.376699+00:00,0.0,0
17889,Men,Apparel,Innerwear,Innerwear Vests,Red,Summer,2016,Casual,Levis Men Cruiser Red Innerwear Vest,40,2026-08-12T18:14:08.376699+00:00,0.0,0
43365,Men,Footwear,Shoes,Sports Shoes,Brown,Summer,2012,Sports,Reebok Men Brown Reverse Smash Sports Shoes,16,2026-08-12T18:14:08.376699+00:00,0.0,0
22352,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,John Players Men Check Green Shirt,3,2026-08-12T18:14:08.376699+00:00,0.0,0
46617,Women,Footwear,Shoes,Heels,Gold,Winter,2012,Casual,Catwalk Women Gold Coloured Wedges,18,2026-08-12T18:14:08.376699+00:00,0.0,0
19913,Unisex,Accessories,Bags,Rucksacks,Yellow,Winter,2015,Casual,Wildcraft Unisex Grey & Yellow Rucksack,14,2026-08-12T18:14:08.376699+00:00,0.0,0
7530,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Sports,Nike Men's Ss Training Yellow T-shirt,31,2026-08-12T18:14:08.376699+00:00,0.0,0
34237,Men,Apparel,Topwear,Tshirts,Rust,Summer,2013,Casual,Proline Men Rust Orange Polo T-shirt,38,2026-08-12T18:14:08.376699+00:00,0.0,0
23280,Men,Accessories,Watches,Watches,Steel,Winter,2016,Casual,Maxima Ssteele Men Watch,31,2026-08-12T18:14:08.376699+00:00,0.0,0
20405,Women,Accessories,Wallets,Wallets,Purple,Winter,2015,Casual,Baggit Women Zanzil Taj Purple Wallet,6,2026-08-12T18:14:08.376699+00:00,0.0,0
14630,Women,Apparel,Bottomwear,Skirts,Brown,Fall,2011,Casual,United Colors of Benetton Women Check Brown Skirts,31,2026-08-12T18:14:08.376699+00:00,0.0,0
44140,Men,Personal Care,Fragrance,Perfume And Body Mist,Copper,Spring,2017,Casual,Dunhill Men Perfume,41,2026-08-12T18:14:08.376699+00:00,0.0,0
5267,Unisex,Accessories,Bags,Backpacks,Black,Winter,2015,Casual,Wildcraft Unisex Black Backpack,18,2026-08-12T18:14:08.376699+00:00,0.0,0
36560,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Jack & Jones Men Note White T-shirt,11,2026-08-12T18:14:08.376699+00:00,0.0,0
45092,Women,Apparel,Innerwear,Bra,Blue,Winter,2015,Casual,Bwitch Blue Delicate Bra,43,2026-08-12T18:14:08.376699+00:00,0.0,0
57557,Women,Personal Care,Lips,Lipstick,Maroon,Spring,2017,Casual,Lotus Herbals Floralstay Pristine Maroon Lip Color 412,8,2026-08-12T18:14:08.376699+00:00,0.0,0
10290,Women,Footwear,Shoes,Heels,Brown,Fall,2012,Casual,Clarks Women Shavi Knot Leather Brown Heels,41,2026-08-12T18:14:08.376699+00:00,0.0,0
11342,Men,Apparel,Bottomwear,Jeans,Black,Spring,2013,Casual,Lee Men Black Chicago Fit Jeans,43,2026-08-12T18:14:08.376699+00:00,0.0,0
56485,Women,Personal Care,Nails,Nail Polish,Black,Spring,2017,Unknown,Streetwear Black Magic Nail Polish # 80,36,2026-08-12T18:14:08.376699+00:00,0.0,0
25177,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Lino Perros Women Brown Handbag,28,2026-08-12T18:14:08.376699+00:00,0.0,0
52819,Women,Accessories,Jewellery,Earrings,Green,Fall,2012,Casual,Adrika Green Earrings,20,2026-08-12T18:14:08.376699+00:00,0.0,0
37680,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,American Tourister Unisex Black Backpack,31,2026-08-12T18:14:08.376699+00:00,0.0,0
5055,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011,Casual,Fila Men's Rakett Black Shoe,6,2026-08-12T18:14:08.376699+00:00,0.0,0
20637,Women,Apparel,Dress,Dresses,Grey,Fall,2011,Casual,AND Women Solid Grey and Black Dress,38,2026-08-12T18:14:08.376699+00:00,0.0,0
36752,Girls,Apparel,Apparel Set,Clothing Set,Yellow,Summer,2012,Casual,Little Miss Girls Blazing Yellow Clothing Set,3,2026-08-12T18:14:08.376699+00:00,0.0,0
4187,Girls,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,Disney Kids Girls Red Stripes Mickey Kidswear,38,2026-08-12T18:14:08.376699+00:00,0.0,0
24297,Men,Accessories,Socks,Socks,Grey,Summer,2016,Casual,Quiksilver Men Grey Socks,48,2026-08-12T18:14:08.376699+00:00,0.0,0
57765,Women,Personal Care,Skin Care,Face Wash And Cleanser,White,Spring,2017,Casual,Lotus Herbals Apricot Scrub,16,2026-08-12T18:14:08.376699+00:00,0.0,0
5869,Women,Apparel,Topwear,Tops,Yellow,Summer,2011,Casual,ADIDAS Women's Clean Yellow Top,20,2026-08-12T18:14:08.376699+00:00,0.0,0
11170,Men,Apparel,Topwear,Sweaters,Yellow,Fall,2011,Casual,Scullers Men Stripes Yellow Sweaters,21,2026-08-12T18:14:08.376699+00:00,0.0,0
25345,Men,Apparel,Innerwear,Briefs,Red,Summer,2016,Casual,Levis Men Pack of Two Blue and Red Briefs,46,2026-08-12T18:14:08.376699+00:00,0.0,0
55032,Women,Personal Care,Lips,Lipstick,Red,Spring,2017,Casual,Lakme Absolute Matte Classic Rose Lipstick 47,33,2026-08-12T18:14:08.376699+00:00,0.0,0
42085,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,ADIDAS Men White Sports Shoes,36,2026-08-12T18:14:08.376699+00:00,0.0,0
31577,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012,Casual,Mark Taylor Men Printed Charcoal T-shirt,28,2026-08-12T18:14:08.376699+00:00,0.0,0
2270,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Casual,Nike JDI Pink Women T-shirt,21,2026-08-12T18:14:08.376699+00:00,0.0,0
9698,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2015,Formal,Hush Puppies Men Jungle Black Formal Shoes,49,2026-08-12T18:14:08.376699+00:00,0.0,0
43157,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fastrack Women Black Dial Watch,8,2026-08-12T18:14:08.376699+00:00,0.0,0
13627,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Blue,Summer,2016,Casual,Hanes Men Knitted Blue Shorts,28,2026-08-12T18:14:08.376699+00:00,0.0,0
34839,Men,Footwear,Sandal,Sandals,Navy Blue,Summer,2012,Casual,ADIDAS Men Recovery Slide Navy Blue Sandals,40,2026-08-12T18:14:08.376699+00:00,0.0,0
27412,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Charcoal,Summer,2018,Casual,Jockey Women Charcoal Grey Lounge Pants,13,2026-08-12T18:14:08.376699+00:00,0.0,0
46425,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Timex Men Sliver Dial Chronograph Watch,26,2026-08-12T18:14:08.376699+00:00,0.0,0
7702,Women,Apparel,Topwear,Tops,Green,Fall,2011,Casual,Jealous 21 Women's She's Got Attitude Mint Green Tops,3,2026-08-12T18:14:08.376699+00:00,0.0,0
22160,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011,Casual,Lee Cooper Men Black Casual Shoes,11,2026-08-12T18:14:08.376699+00:00,0.0,0
16355,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Formal,Peter England Men Stripes Purple Shirt,6,2026-08-12T18:14:08.376699+00:00,0.0,0
17287,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,U.S. Polo Assn. Men Solid Navy Blue Polo Tshirt,38,2026-08-12T18:14:08.376699+00:00,0.0,0
50540,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016,Casual,Chromozone Men Navy Blue Briefs,41,2026-08-12T18:14:08.376699+00:00,0.0,0
34005,Girls,Apparel,Topwear,Tops,Purple,Summer,2012,Casual,Palm Tree Girls Purple Top,6,2026-08-12T18:14:08.376699+00:00,0.0,0
18693,Men,Apparel,Innerwear,Trunk,Grey,Summer,2016,Casual,Hanes Men Grey Modern Duo Dry Cotton Stretch Trunks,44,2026-08-12T18:14:08.376699+00:00,0.0,0
8316,Women,Apparel,Topwear,Tshirts,Yellow,Spring,2013,Casual,Wildcraft Women's Organic Cotton Yellow T-shirt,17,2026-08-12T18:14:08.376699+00:00,0.0,0
46845,Girls,Footwear,Sandal,Sandals,Pink,Winter,2012,Casual,Barbie Pink Girls Slippers,46,2026-08-12T18:14:08.376699+00:00,0.0,0
19741,Women,Accessories,Headwear,Caps,Black,Fall,2011,Casual,United Colors Of Benetton Women Black Cap,42,2026-08-12T18:14:08.376699+00:00,0.0,0
27872,Women,Apparel,Topwear,Shirts,Pink,Summer,2012,Casual,Scullers For Her Striped Pink Shirt,23,2026-08-12T18:14:08.376699+00:00,0.0,0
